step,physics_step,time,phase,root_z,root_quat_w,root_quat_x,root_quat_y,root_quat_z,projected_gravity_0,projected_gravity_1,projected_gravity_2,action_max_abs,action_mean,action[0],action[1],action[2],dof_pos[0],dof_pos[1],dof_pos[2],dof_vel[0],target_dof_pos[0],target_dof_pos[1],tau[0],tau[1],tau[2],max_abs_tau,stop_reason
83,830,1.660000,0.839394,0.395714,0.980654,0.111256,0.015986,-0.160266,0.067352,-0.212954,-0.974738,7.114354,0.710776,0.277124,0.793687,0.300065,-0.214390,-0.002329,0.067674,0.152867,-0.130719,0.198422,2.2510,6.0397,-0.1615,11.6801,
84,840,1.680000,0.849495,0.395465,0.980492,0.111648,0.014213,-0.161146,0.064168,-0.214234,-0.974672,7.111448,0.709156,0.281971,0.787729,0.312764,-0.211522,-0.001932,0.071225,0.147230,-0.129507,0.196932,2.2032,5.9783,-0.1560,11.6560,
85,850,1.700000,0.859596,0.395225,0.980329,0.112035,0.012560,-0.162007,0.061217,-0.215472,-0.974589,7.108992,0.707794,0.287550,0.781548,0.323710,-0.208780,-0.001460,0.074706,0.140749,-0.128112,0.195387,2.1671,5.9146,-0.1591,11.6355,
86,860,1.720000,0.869697,0.394994,0.980165,0.112421,0.011027,-0.162841,0.058498,-0.216673,-0.974490,7.106891,0.706594,0.293662,0.775117,0.333041,-0.206177,-0.000936,0.078084,0.133775,-0.126585,0.193779,2.1413,5.8491,-0.1701,11.6182,
87,870,1.740000,0.879798,0.394771,0.980002,0.112805,0.009611,-0.163641,0.056002,-0.217840,-0.974376,7.105051,0.705460,0.300106,0.768424,0.340932,-0.203718,-0.000375,0.081332,0.126664,-0.124974,0.192106,2.1240,5.7819,-0.1875,11.6033,
88,880,1.760000,0.889899,0.394555,0.979842,0.113189,0.008303,-0.164402,0.053716,-0.218975,-0.974251,7.103405,0.704302,0.306676,0.761466,0.347578,-0.201402,0.000206,0.084431,0.119701,-0.123331,0.190366,2.1133,5.7132,-0.2099,11.5902,
89,890,1.780000,0.900000,0.394346,0.979687,0.113571,0.007096,-0.165120,0.051617,-0.220078,-0.974116,7.102030,0.703090,0.313121,0.754347,0.353186,-0.199226,0.000796,0.087365,0.113043,-0.121720,0.188587,2.1073,5.6430,-0.2359,11.5786,
90,900,1.800000,0.910101,0.394144,0.979537,0.113949,0.005975,-0.165794,0.049683,-0.221149,-0.973974,7.101041,0.701808,0.319292,0.747150,0.358033,-0.197182,0.001386,0.090127,0.106660,-0.120177,0.186788,2.1039,5.5720,-0.2641,11.5688,
91,910,1.820000,0.920202,0.393948,0.979392,0.114319,0.004930,-0.166425,0.047889,-0.222185,-0.973828,7.100482,0.700434,0.325082,0.739898,0.362379,-0.195266,0.001976,0.092718,0.100671,-0.118730,0.184975,2.1017,5.5004,-0.2931,11.5618,
92,920,1.840000,0.930303,0.393758,0.979254,0.114678,0.003947,-0.167020,0.046209,-0.223182,-0.973681,7.100291,0.698925,0.330392,0.732593,0.366496,-0.193467,0.002566,0.095146,0.095199,-0.117402,0.183148,2.0993,5.4280,-0.3218,11.5577,
93,930,1.860000,0.940404,0.393576,0.979120,0.115019,0.003016,-0.167584,0.044619,-0.224133,-0.973537,7.100415,0.697245,0.335134,0.725207,0.370597,-0.191772,0.003163,0.097425,0.090344,-0.116217,0.181302,2.0956,5.3547,-0.3488,11.5561,
